"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"CNOPAT","PATNO",NULL,"Participant ID","NUMBER","18","0","True","True"
"COGCATG","","COGCATG","Cognitive Categorization",NULL,NULL,NULL,NULL,NULL
"COGCATG","CNO","COGCATG","Site Number","NUMBER","12","0","True","False"
"COGCATG","COGCAT",NULL,"Cognitive T Score","NUMBER","8","0",NULL,NULL
"COGCATG","COGCAT_TEXT",NULL,"Cognitive T Score Description","CHAR","20",NULL,NULL,NULL
"COGCATG","COGDECLN","COGCATG","Experienced cognitive decline","NUMBER","1",NULL,"False","False"
"COGCATG","COGDXCL","COGCATG","Level of confidence cognitive diagnosis","NUMBER","12","0","False","False"
"COGCATG","COGSTATE","COGCATG","Cognitive State","NUMBER","12","0","False","False"
"COGCATG","EVENT_ID","COGCATG","Visit ID","CHAR","3",NULL,"True","False"
"COGCATG","FNCDTCOG","COGCATG","Functional impairment due to cognitive","NUMBER","1",NULL,"False","False"
"COGCATG","INFODT","COGCATG","Assessment Date","DATE",NULL,NULL,"True","False"
"COGCATG","LAST_UPDATE","COGCATG","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"COGCATG","ORIG_ENTRY","COGCATG","Date of original data entry","DATE",NULL,NULL,"True","False"
"COGCATG","PAG_NAME","COGCATG","Page Name","CHAR","12",NULL,"True","False"
"COGCATG","PATNO","COGCATG","Participant ID","NUMBER","18","0","True","False"
"COGCATG","PTCGBOTH","COGCATG","Source of Information","NUMBER","12","0","False","False"
"COGCATG","QUERY","COGCATG","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"COGCATG","REC_ID","COGCATG","Record ID","CHAR","36",NULL,"True","True"
"COGCATG","RVWNPSY","COGCATG","Review neuropsychological tests","NUMBER","1",NULL,"False","False"
"COGCHNG","","COGCHNG","Cognitive Change",NULL,NULL,NULL,NULL,NULL
"COGCHNG","CNO","COGCHNG","Site Number","NUMBER","12","0","True","False"
"COGCHNG","COGCHG","COGCHNG","Cognitive Change","NUMBER","1",NULL,"False","False"
"COGCHNG","EVENT_ID","COGCHNG","Visit ID","CHAR","3",NULL,"True","False"
"COGCHNG","INFODT","COGCHNG","Assessment Date","DATE",NULL,NULL,"True","False"
"COGCHNG","LAST_UPDATE","COGCHNG","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"COGCHNG","ORIG_ENTRY","COGCHNG","Date of original data entry","DATE",NULL,NULL,"True","False"
"COGCHNG","PAG_NAME","COGCHNG","Page Name","CHAR","12",NULL,"True","False"
"COGCHNG","PATNO","COGCHNG","Participant ID","NUMBER","18","0","True","False"
"COGCHNG","QUERY","COGCHNG","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"COGCHNG","REC_ID","COGCHNG","Record ID","CHAR","36",NULL,"True","True"
"CONCL","","CONCL","Conclusion of Study Participation",NULL,NULL,NULL,NULL,NULL
"CONCL","CNO","CONCL","Site Number","NUMBER","12","0","True","False"
"CONCL","COMPLT","CONCL","Did the subject complete the study?","NUMBER","1",NULL,"False","False"
"CONCL","EVENT_ID","CONCL","Visit ID","CHAR","3",NULL,"True","False"
"CONCL","INFODT","CONCL","Assessment Date","DATE",NULL,NULL,"True","False"
"CONCL","LAST_UPDATE","CONCL","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"CONCL","ORIG_ENTRY","CONCL","Date of original data entry","DATE",NULL,NULL,"True","False"
"CONCL","PAG_NAME","CONCL","Page Name","CHAR","12",NULL,"True","False"
"CONCL","PATNO","CONCL","Participant ID","NUMBER","18","0","True","False"
"CONCL","QUERY","CONCL","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"CONCL","REC_ID","CONCL","Record ID","CHAR","36",NULL,"True","True"
"CONCL","WDDT","CONCL","Withdrawal date","DATE",NULL,NULL,"False","False"
"CONCL","WDRSN","CONCL","Reason for withdrawal","NUMBER","12","0","False","False"
"CONCL","WDRSNCM","CONCL","Reason for withdrawal comment","CHAR",NULL,NULL,"False","False"
"CONCL","WDRSNPD","CONCL","Did increasing PD disability contribute to the decision to withdraw from PPMI 2?","NUMBER","1",NULL,"False","False"
"CONMED","","CONMED","Concomitant Medication Log",NULL,NULL,NULL,NULL,NULL
"CONMED","CMDOSE",NULL,"Dose","NUMBER","9","4",NULL,NULL
"CONMED","CMDOSFRQ",NULL,"Frequency","CHAR","10",NULL,NULL,NULL
"CONMED","CMDOSU",NULL,"Units","CHAR","10",NULL,NULL,NULL
"CONMED","CMINDC","CONMED","Indication","NUMBER","12","0","False","False"
"CONMED","CMINDCCM","CONMED","Other indication comment","CHAR",NULL,NULL,"False","False"
"CONMED","CMINDC_TEXT",NULL,"Indication","CHAR","100",NULL,NULL,NULL
"CONMED","CMTRT","CONMED","Medication","CHAR",NULL,NULL,"False","False"
"CONMED","CNO","CONMED","Site Number","NUMBER","12","0","True","False"
"CONMED","EVENT_ID","CONMED","Visit ID","CHAR","3",NULL,"True","False"
"CONMED","EXCLMED",NULL,"Exclusionary Med flag","CHAR","1",NULL,NULL,NULL
"CONMED","INFODT","CONMED","Assessment Date","DATE",NULL,NULL,"True","False"
"CONMED","LAST_UPDATE","CONMED","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"CONMED","ONGOING",NULL,"Ongoing","CHAR","1",NULL,NULL,NULL
"CONMED","ORIG_ENTRY","CONMED","Date of original data entry","DATE",NULL,NULL,"True","False"
"CONMED","PAG_NAME","CONMED","Page Name","CHAR","12",NULL,"True","False"
"CONMED","PATNO","CONMED","Participant ID","NUMBER","18","0","True","False"
"CONMED","QUERY","CONMED","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"CONMED","RECNO",NULL,"WHO RECNO","CHAR","6",NULL,NULL,NULL
"CONMED","REC_ID","CONMED","Record ID","CHAR","36",NULL,"True","True"
"CONMED","ROUTE",NULL,"Route","CHAR","1",NULL,NULL,NULL
"CONMED","SEQNO","CONMED","Sequence Number","NUMBER","12","0","True","False"
"CONMED","SEQNO1",NULL,"WHO SEQNO1","CHAR","2",NULL,NULL,NULL
"CONMED","SEQNO2",NULL,"WHO SEQNO2","CHAR","3",NULL,NULL,NULL
"CONMED","STARTDT","CONMED","Start Date","DATE",NULL,NULL,"False","False"
"CONMED","STOPDT","CONMED","Stop Date","DATE",NULL,NULL,"False","False"
"CONMED","TOTDDOSE",NULL,"Total Daily Dose","NUMBER","9","4",NULL,NULL
"CONMED","WHODRUG",NULL,"WHO DRUG NAME","CHAR","70",NULL,NULL,NULL
"CONSENT","","CONSENT","Documentation of Informed Consent",NULL,NULL,NULL,NULL,NULL
"CONSENT","CNO","CONSENT","Site Number","NUMBER","12","0","True","False"
"CONSENT","CNSTAUTH","CONSENT","Informed consent obtained by person authorized on site delegation log.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTCOPY","CONSENT","Copy of the consent form was provided to the participant and/or legally authorized representative upon conclusion of the consent process.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTDISC","CONSENT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI Clinical study.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTFORM","CONSENT","Consent form was provided to the participant and/or legally authorized representative for review.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTPRIR","CONSENT","Consent has been signed prior to any study procedures being performed.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTQA","CONSENT","During the informed consent process, the participant and/or authorized representative had the opportunity to ask questions and receive answers by study personnel.","NUMBER","1",NULL,"False","False"
"CONSENT","CNSTTIME","CONSENT","Participant and/or legally authorized representative were given adequate time to read the consent form and discuss the study with study staff and/or person of participant's choice.","NUMBER","1",NULL,"False","False"
"CONSENT","EVENT_ID","CONSENT","Visit ID","CHAR","3",NULL,"True","False"
"CONSENT","INFODT","CONSENT","Assessment Date","DATE",NULL,NULL,"True","False"
"CONSENT","LAST_UPDATE","CONSENT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"CONSENT","ORIG_ENTRY","CONSENT","Date of original data entry","DATE",NULL,NULL,"True","False"
"CONSENT","PAG_NAME","CONSENT","Page Name","CHAR","12",NULL,"True","False"
"CONSENT","PATNO","CONSENT","Participant ID","NUMBER","18","0","True","False"
"CONSENT","QUERY","CONSENT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"CONSENT","REC_ID","CONSENT","Record ID","CHAR","36",NULL,"True","True"
"CONSENT","SIGNCNST","CONSENT","Participant and/or legally authorized representative signed and dated the informed consent.","NUMBER","1",NULL,"False","False"
"CONTCNSNT","","CONTCNSNT","Continuing Consent",NULL,NULL,NULL,NULL,NULL
"CONTCNSNT","CNO","CONTCNSNT","Site Number","NUMBER","12","0","True","False"
"CONTCNSNT","CNSTPPMI2","CONTCNSNT","Confirmed willingness to continued participation in PPMI Clinical?","NUMBER","1",NULL,"False","False"
"CONTCNSNT","CONTCNSTCOMM","CONTCNSNT","Did not confirm willingness to continue comment","CHAR",NULL,NULL,"False","False"
"CONTCNSNT","EVENT_ID","CONTCNSNT","Visit ID","CHAR","3",NULL,"True","False"
"CONTCNSNT","INFODT","CONTCNSNT","Assessment Date","DATE",NULL,NULL,"True","False"
"CONTCNSNT","LAST_UPDATE","CONTCNSNT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"CONTCNSNT","OPTCNST2","CONTCNSNT","Confirmed willingness to continued participation in PPMI Clinical optional activities?","NUMBER","1",NULL,"False","False"
"CONTCNSNT","ORIG_ENTRY","CONTCNSNT","Date of original data entry","DATE",NULL,NULL,"True","False"
"CONTCNSNT","PAG_NAME","CONTCNSNT","Page Name","CHAR","12",NULL,"True","False"
"CONTCNSNT","PATNO","CONTCNSNT","Participant ID","NUMBER","18","0","True","False"
"CONTCNSNT","QUERY","CONTCNSNT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"CONTCNSNT","REC_ID","CONTCNSNT","Record ID","CHAR","36",NULL,"True","True"
"COVANCE","BIRTHDT","","Birth Date","DATE",NULL,NULL,NULL,NULL
"COVANCE","CNO","","Center Number (Site number as provided by the sponsor)","CHAR","10",NULL,NULL,NULL
"COVANCE","COLLTM","","Collection Time","TIME",NULL,NULL,NULL,NULL
"COVANCE","EVENT_ID","","Visit Code","CHAR","16",NULL,NULL,NULL
"COVANCE","GENDER","","Gender","CHAR","1",NULL,NULL,NULL
"COVANCE","LABCODE","","Lab Code","CHAR","8",NULL,NULL,NULL
"COVANCE","LACCNO","","Lab Accession Number","CHAR","14",NULL,NULL,NULL
"COVANCE","LCOLLDT","","Collection Date","DATE",NULL,NULL,NULL,NULL
"COVANCE","LGROUP","","Lab Group","CHAR","30",NULL,NULL,NULL
"COVANCE","LRECDT","","Date Received","DATE",NULL,NULL,NULL,NULL
"COVANCE","LRESFLG","","Result Flag","CHAR","2",NULL,NULL,NULL
"COVANCE","LRPTDT","","Report Date","DATE",NULL,NULL,NULL,NULL
"COVANCE","LSIHIRNG","","SI High Range","CHAR","10",NULL,NULL,NULL
"COVANCE","LSILORNG","","SI Low Range","CHAR","10",NULL,NULL,NULL
"COVANCE","LSIRES","","SI Result","CHAR","20",NULL,NULL,NULL
"COVANCE","LSIUNIT","","SI Unit","CHAR","14",NULL,NULL,NULL
"COVANCE","LTSTCODE","","Test Code","CHAR","8",NULL,NULL,NULL
"COVANCE","LTSTCOMM","","Test Specific Comments","CHAR","200",NULL,NULL,NULL
"COVANCE","LTSTNAME","","Test Name","CHAR","30",NULL,NULL,NULL
"COVANCE","LUSHIRNG","","US High Range","CHAR","10",NULL,NULL,NULL
"COVANCE","LUSLORNG","","US Low Range","CHAR","10",NULL,NULL,NULL
"COVANCE","LUSRES","","US Result","CHAR","20",NULL,NULL,NULL
"COVANCE","LUSUNIT","","US Unit","CHAR","14",NULL,NULL,NULL
"COVANCE","LVISTYPE","","Visit Label","CHAR","25",NULL,NULL,NULL
"COVANCE","PAG_NAME",NULL,"Page Name","CHAR","8",NULL,NULL,NULL
"COVANCE","PATNO","","Patient Number","CHAR","8",NULL,NULL,NULL
"COVANCE","PROTOCOL","","Identifier for the protocol","CHAR","16",NULL,NULL,NULL
"COVANCE","RECTM","","Time Received","TIME",NULL,NULL,NULL,NULL
"COVANCE","RPTTM","","Report Time","TIME",NULL,NULL,NULL,NULL
"DATCNSNT","","DATCNSNT","Documentation of Screening DaTscan Imaging Consent",NULL,NULL,NULL,NULL,NULL
"DATCNSNT","CNO","DATCNSNT","Site Number","NUMBER","12","0","True","False"
"DATCNSNT","DATCNSTAUTH","DATCNSNT","Informed consent obtained by person authorized on site delegation log.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTCOPY","DATCNSNT","Copy of the consent form was provided to the participant and/or legally authorized representative upon conclusion of the consent process.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTDISC","DATCNSNT","Informed consent was discussed with participant and/or legally authorized representative for the screening DaTscan imaging scan for PPMI Clinical study.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTFORM","DATCNSNT","Consent form was provided to the participant and/or legally authorized representative for review.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTPRIR","DATCNSNT","Consent has been signed prior to any study procedures being performed.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTQA","DATCNSNT","During the informed consent process, the participant and/or authorized representative had the opportunity to ask questions and receive answers by study personnel.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATCNSTTIME","DATCNSNT","Participant and/or legally authorized representative were given adequate time to read the consent form and discuss the study with study staff and/or person of participant's choice.","NUMBER","1",NULL,"False","False"
"DATCNSNT","DATSIGNCNST","DATCNSNT","Participant and/or legally authorized representative signed and dated the informed consent.","NUMBER","1",NULL,"False","False"
"DATCNSNT","EVENT_ID","DATCNSNT","Visit ID","CHAR","3",NULL,"True","False"
"DATCNSNT","INFODT","DATCNSNT","Assessment Date","DATE",NULL,NULL,"True","False"
"DATCNSNT","LAST_UPDATE","DATCNSNT","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"DATCNSNT","ORIG_ENTRY","DATCNSNT","Date of original data entry","DATE",NULL,NULL,"True","False"
"DATCNSNT","PAG_NAME","DATCNSNT","Page Name","CHAR","12",NULL,"True","False"
"DATCNSNT","PATNO","DATCNSNT","Participant ID","NUMBER","18","0","True","False"
"DATCNSNT","QUERY","DATCNSNT","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"DATCNSNT","REC_ID","DATCNSNT","Record ID","CHAR","36",NULL,"True","True"
"DATSCAN","","DATSCAN","DaTscan Imaging",NULL,NULL,NULL,NULL,NULL
"DATSCAN","CNO","DATSCAN","Site Number","NUMBER","12","0","True","False"
"DATSCAN","DATSCAN","DATSCAN","DAT imaging and SPECT scan completed","NUMBER","12","0","False","False"
"DATSCAN","DATSCANCM","DATSCAN","DaTscan imaging scan not completed comment","CHAR",NULL,NULL,"False","False"
"DATSCAN","EVENT_ID","DATSCAN","Visit ID","CHAR","3",NULL,"True","False"
"DATSCAN","INFODT","DATSCAN","Assessment Date","DATE",NULL,NULL,"True","False"
"DATSCAN","LAST_UPDATE","DATSCAN","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"DATSCAN","ORIG_ENTRY","DATSCAN","Date of original data entry","DATE",NULL,NULL,"True","False"
"DATSCAN","PAG_NAME","DATSCAN","Page Name","CHAR","12",NULL,"True","False"
"DATSCAN","PATNO","DATSCAN","Participant ID","NUMBER","18","0","True","False"
"DATSCAN","PREVDATDT","DATSCAN","Date of DaTscan imaging completed previously","DATE",NULL,NULL,"False","False"
"DATSCAN","QUERY","DATSCAN","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"DATSCAN","REC_ID","DATSCAN","Record ID","CHAR","36",NULL,"True","True"
"DATSCAN","SCNINJCT",NULL,"Scan injection","CHAR","1",NULL,NULL,NULL
"DATSCAN","SCNLOC",NULL,"Location scan was completed","CHAR","1",NULL,NULL,NULL
"DATSCAN","VSINTRPT",NULL,"Visual Interpretation Report","CHAR","1",NULL,NULL,NULL
"DATSCAN","VSRPTELG",NULL,"Visual Interpretation Rpt (eligible/not)","CHAR","1",NULL,NULL,NULL
"DATSCAN_ACQUISITION","","","DaTScan Metadata",NULL,NULL,NULL,NULL,NULL
"DATSCAN_ACQUISITION","08a_actual_dose_unit_E1_C2",NULL,"Total dose units","CHAR","3",NULL,NULL,NULL
"DATSCAN_ACQUISITION","08_actual_dose_injected_E1_C2",NULL,"Total dose injected","NUMBER","6","0",NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_DATE","","Date of Scan Acquisition ","DATE","8",NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_DATE_INJECTED","","Date of Injection","DATE","8",NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_IMAGE_ACCEPTABLE","","Indication whether the images are acceptable for submission to image database determined by Image Quality Control","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_QUALITY_RATING","","Overall Image Quality Rating determined by Image Quality Control","CHAR","1",NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_START_TIME","","SPECT Scan Start Time","CHAR","5",NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_TIME_INJECTED","","Time of Injection","CHAR","5",NULL,NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_TOTAL_DOSE_CALC","","Decay Corrected Total Dose in MBq","NUMBER",NULL,"2",NULL,NULL
"DATSCAN_ACQUISITION","DATSCAN_TOTAL_DOSE_UNIT","","Decay Corrected Total Dose Unit","CHAR","3",NULL,NULL,NULL
"DATSCAN_ACQUISITION","EVENT_ID","","Visit Identifier","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_ACQUISITION","PATNO","","Subject Number/Participant ID (4  5 or 6 digits)","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_ACQUISITION","PROTOCOL","","Protocol Identifier","CHAR","3",NULL,NULL,NULL
"DATSCAN_SBR","","","DaTScan Analysis",NULL,NULL,NULL,NULL,NULL
"DATSCAN_SBR","DATSCAN_ANALYZED","","Was the scan able to be analyzed?","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_SBR","DATSCAN_CAUDATE_L","","Striatal Binding Ratio of the Left Caudate Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"DATSCAN_SBR","DATSCAN_CAUDATE_R","","Striatal Binding Ratio of the Right Caudate Small brain region of interest  referenced to the Occipital Lobe ","NUMBER","4","2",NULL,NULL
"DATSCAN_SBR","DATSCAN_DATE","","Date of Scan Acquisition ","DATE","8",NULL,NULL,NULL
"DATSCAN_SBR","DATSCAN_NOT_ANALYZED_REASON","","If DATSCAN_ANALYZED = No  the reason the scan was unable to be analyzed","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_SBR","DATSCAN_OTHER_SPECIFY","","If reason scan not analyzed is â€˜OTHERâ€™  the other specify reason the scan was not analyzed","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_SBR","DATSCAN_PUTAMEN_L","","Striatal Binding Ratio of the Left Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"DATSCAN_SBR","DATSCAN_PUTAMEN_R","","Striatal Binding Ratio of the Right Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"DATSCAN_SBR","EVENT_ID","","Visit Identifier","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_SBR","PATNO","","Subject Number/Participant ID (4  5 or 6 digits)","CHAR","6",NULL,NULL,NULL
"DATSCAN_SBR","PROTOCOL","","Protocol Identifier","CHAR","3",NULL,NULL,NULL
"DATSCAN_VI_RESULTS","","","DaTScan Visual Interpretation Results",NULL,NULL,NULL,NULL,NULL
"DATSCAN_VI_RESULTS","DATSCAN_DATE","","Date of Scan Acquisition ","DATE","8",NULL,NULL,NULL
"DATSCAN_VI_RESULTS","DATSCAN_VISINTRP","","Overall Majority Read Visual Interpretation Result","CHAR","8",NULL,NULL,NULL
"DATSCAN_VI_RESULTS","PATNO","","Subject Number/Participant ID (4  5 or 6 digits)","CHAR",NULL,NULL,NULL,NULL
"DATSCAN_VI_RESULTS","PROTOCOL","","Protocol Identifier","CHAR","3",NULL,NULL,NULL
"DTIROI","",NULL,"DTI Regions of Interest",NULL,NULL,NULL,NULL,NULL
"DTIROI","IMAGE_ID",NULL,"LONI image UID","NUMBER",NULL,"0",NULL,NULL
"DTIROI","INFODT",NULL,"Event Date","DATE",NULL,NULL,NULL,NULL
"DTIROI","Measure",NULL,"DTI Measure","CHAR",NULL,NULL,NULL,NULL
"DTIROI","PAG_NAME",NULL,"Page Name","CHAR",NULL,NULL,NULL,NULL
"DTIROI","PATNO",NULL,"Patient Number","CHAR","8",NULL,NULL,NULL
"DTIROI","REF1",NULL,"Left Reference","NUMBER",NULL,"0",NULL,NULL
"DTIROI","REF2",NULL,"Right Reference","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI1",NULL,"Left Rostral","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI2",NULL,"Left Middle","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI3",NULL,"Left Caudal","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI4",NULL,"Right Rostral","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI5",NULL,"Right Middle","NUMBER",NULL,"0",NULL,NULL
"DTIROI","ROI6",NULL,"Right Caudal","NUMBER",NULL,"0",NULL,NULL
"DTIROI","RUNDATE",NULL,"Run Date","DATE",NULL,NULL,NULL,NULL
"DTIROI","Tissue",NULL,"Brain tissue being measured","CHAR",NULL,NULL,NULL,NULL
"DTRMFALL","","DTRMFALL","Determination of Freezing and Falls",NULL,NULL,NULL,NULL,NULL
"DTRMFALL","CNO","DTRMFALL","Site Number","NUMBER","12","0","True","False"
"DTRMFALL","EVENT_ID","DTRMFALL","Visit ID","CHAR","3",NULL,"True","False"
"DTRMFALL","FLLDRVIS","DTRMFALL","Fall resulted in outpatient visit to a healthcare provider","NUMBER","1",NULL,"False","False"
"DTRMFALL","FLLERVIS","DTRMFALL","Fall resulted in ER visit","NUMBER","1",NULL,"False","False"
"DTRMFALL","FLLHOSP","DTRMFALL","Fall resulted in hospitalization","NUMBER","1",NULL,"False","False"
"DTRMFALL","FLLINST","DTRMFALL","Fall resulted in institutionalization","NUMBER","1",NULL,"False","False"
"DTRMFALL","FLLSURG","DTRMFALL","Fall resulted in surgery","NUMBER","1",NULL,"False","False"
"DTRMFALL","FLNFR12M","DTRMFALL","Falls not rel to freezing past 12 months","NUMBER","12","0","False","False"
